Date         Time       Site   Ant   Freq     Type     Code  Power
2024-09-05   15:41:30     6     1   149.320   LOTEK    196   -113
2024-09-05   15:41:56     6     1   149.320   LOTEK    196   -109
2024-09-05   15:42:06     6     1   149.320   LOTEK    196   -112
2024-09-05   15:42:11     6     1   149.320   LOTEK    196   -110
2024-09-05   15:42:16     6     1   149.320   LOTEK    196   -111
2024-09-05   15:42:21     6     1   149.320   LOTEK    196   -111
2024-09-05   15:42:26     6     1   149.320   LOTEK    196   -109
2024-09-05   15:42:47     6     1   149.320   LOTEK    196   -113
2024-09-05   15:43:12     6     1   149.320   LOTEK    196   -111
2024-09-05   15:43:17     6     1   149.320   LOTEK    196   -110
2024-09-05   15:43:27     6     1   149.320   LOTEK    196   -112
2024-09-05   15:43:33     6     1   149.320   LOTEK    196   -114
2024-09-05   15:43:43     6     1   149.320   LOTEK    196   -114
2024-09-05   15:43:53     6     1   149.320   LOTEK    196   -114
2024-09-05   15:43:58     6     1   149.320   LOTEK    196   -113
2024-09-05   15:45:25     6     1   149.320   LOTEK    196   -114
2024-09-05   15:45:30     6     1   149.320   LOTEK    196   -114
2024-09-06   15:30:05     6     1   149.500   LOTEK    211   -114
2024-09-06   15:30:10     6     1   149.500   LOTEK    211   -100
2024-09-07   11:34:18     6     1   149.320   LOTEK    196   -114
2024-09-07   11:34:23     6     1   149.320   LOTEK    196   -114
2024-09-07   11:34:54     6     1   149.320   LOTEK    196   -112
2024-09-07   11:34:59     6     1   149.320   LOTEK    196   -113
2024-09-07   11:35:04     6     1   149.320   LOTEK    196   -113
2024-09-07   11:35:09     6     1   149.320   LOTEK    196   -109
2024-09-07   11:35:19     6     1   149.320   LOTEK    196   -110
2024-09-07   11:35:24     6     1   149.320   LOTEK    196   -104
2024-09-07   11:35:29     6     1   149.320   LOTEK    196   -105
2024-09-07   11:35:35     6     1   149.320   LOTEK    196   -114
2024-09-07   11:35:40     6     1   149.320   LOTEK    196   -104
2024-09-07   11:35:45     6     1   149.320   LOTEK    196   -103
2024-09-07   11:35:50     6     1   149.320   LOTEK    196   -104
2024-09-07   11:35:55     6     1   149.320   LOTEK    196   -104
2024-09-07   11:36:00     6     1   149.320   LOTEK    196   -102
2024-09-07   11:36:05     6     1   149.320   LOTEK    196   -102
2024-09-07   11:36:10     6     1   149.320   LOTEK    196    -99
2024-09-07   11:36:15     6     1   149.320   LOTEK    196   -108
2024-09-07   11:36:21     6     1   149.320   LOTEK    196   -101
2024-09-07   11:36:31     6     1   149.320   LOTEK    196   -108
2024-09-07   11:36:36     6     1   149.320   LOTEK    196   -109
2024-09-07   11:36:41     6     1   149.320   LOTEK    196   -112
2024-09-07   11:36:56     6     1   149.320   LOTEK    196   -114
2024-09-07   11:37:01     6     1   149.320   LOTEK    196   -109
2024-09-07   11:37:06     6     1   149.320   LOTEK    196   -106
2024-09-07   11:37:12     6     1   149.320   LOTEK    196   -108
2024-09-07   11:37:32     6     1   149.320   LOTEK    196   -109
2024-09-07   11:37:42     6     1   149.320   LOTEK    196   -113
2024-09-07   11:37:47     6     1   149.320   LOTEK    196   -110
2024-09-07   11:37:52     6     1   149.320   LOTEK    196   -105
2024-09-07   11:37:57     6     1   149.320   LOTEK    196   -107
2024-09-07   11:38:03     6     1   149.320   LOTEK    196   -111
2024-09-07   11:38:08     6     1   149.320   LOTEK    196   -111
2024-09-07   11:38:13     6     1   149.320   LOTEK    196   -109
2024-09-07   11:38:23     6     1   149.320   LOTEK    196   -107
2024-09-07   11:38:28     6     1   149.320   LOTEK    196   -104
2024-09-07   11:38:33     6     1   149.320   LOTEK    196   -103
2024-09-07   11:38:38     6     1   149.320   LOTEK    196   -108
2024-09-07   11:38:43     6     1   149.320   LOTEK    196   -105
2024-09-07   11:38:48     6     1   149.320   LOTEK    196   -104
2024-09-07   11:38:54     6     1   149.320   LOTEK    196   -104
2024-09-07   11:39:04     6     1   149.320   LOTEK    196   -110
2024-09-07   11:39:09     6     1   149.320   LOTEK    196   -112
2024-09-07   11:39:24     6     1   149.320   LOTEK    196   -104
2024-09-07   11:39:29     6     1   149.320   LOTEK    196   -103
2024-09-07   11:39:34     6     1   149.320   LOTEK    196   -105
2024-09-07   11:39:45     6     1   149.320   LOTEK    196   -101
2024-09-07   11:39:50     6     1   149.320   LOTEK    196   -102
2024-09-07   11:40:00     6     1   149.320   LOTEK    196   -102
2024-09-07   11:40:05     6     1   149.320   LOTEK    196   -103
2024-09-07   11:40:15     6     1   149.320   LOTEK    196   -102
2024-09-07   11:40:25     6     1   149.320   LOTEK    196    -97
2024-09-07   11:40:31     6     1   149.320   LOTEK    196   -107
2024-09-07   11:40:36     6     1   149.320   LOTEK    196   -100
2024-09-07   11:40:41     6     1   149.320   LOTEK    196   -106
2024-09-07   11:40:51     6     1   149.320   LOTEK    196   -106
2024-09-07   11:40:56     6     1   149.320   LOTEK    196   -105
2024-09-07   11:41:11     6     1   149.320   LOTEK    196   -103
2024-09-07   11:41:32     6     1   149.320   LOTEK    196   -103
2024-09-07   11:41:47     6     1   149.320   LOTEK    196   -104
2024-09-07   11:42:07     6     1   149.320   LOTEK    196   -106
2024-09-07   11:42:28     6     1   149.320   LOTEK    196   -110
2024-09-07   11:42:33     6     1   149.320   LOTEK    196   -110
2024-09-07   11:42:38     6     1   149.320   LOTEK    196   -107
2024-09-07   11:42:43     6     1   149.320   LOTEK    196   -105
2024-09-07   11:42:48     6     1   149.320   LOTEK    196   -106
2024-09-07   11:42:53     6     1   149.320   LOTEK    196   -112
2024-09-07   11:42:58     6     1   149.320   LOTEK    196   -102
2024-09-07   11:43:04     6     1   149.320   LOTEK    196   -106
2024-09-07   11:43:09     6     1   149.320   LOTEK    196   -107
2024-09-07   11:43:19     6     1   149.320   LOTEK    196   -112
2024-09-07   11:43:34     6     1   149.320   LOTEK    196   -110
2024-09-07   11:43:39     6     1   149.320   LOTEK    196   -112
2024-09-07   11:43:44     6     1   149.320   LOTEK    196   -112
2024-09-07   11:43:49     6     1   149.320   LOTEK    196   -107
2024-09-07   11:44:10     6     1   149.320   LOTEK    196   -105
2024-09-07   11:44:15     6     1   149.320   LOTEK    196   -108
2024-09-07   11:44:20     6     1   149.320   LOTEK    196   -108
2024-09-07   11:44:25     6     1   149.320   LOTEK    196   -104
2024-09-07   11:44:35     6     1   149.320   LOTEK    196   -111
2024-09-07   11:44:41     6     1   149.320   LOTEK    196   -105
2024-09-07   11:44:46     6     1   149.320   LOTEK    196   -106
2024-09-07   11:44:51     6     1   149.320   LOTEK    196   -113
2024-09-07   11:45:06     6     1   149.320   LOTEK    196   -106
2024-09-07   11:45:11     6     1   149.320   LOTEK    196   -111
2024-09-07   11:45:16     6     1   149.320   LOTEK    196   -108
2024-09-07   11:45:21     6     1   149.320   LOTEK    196   -108
2024-09-07   11:45:26     6     1   149.320   LOTEK    196   -112
2024-09-07   11:45:32     6     1   149.320   LOTEK    196   -110
2024-09-07   11:45:37     6     1   149.320   LOTEK    196   -114
2024-09-07   11:45:42     6     1   149.320   LOTEK    196   -111
2024-09-07   11:45:47     6     1   149.320   LOTEK    196   -112
2024-09-07   11:45:52     6     1   149.320   LOTEK    196   -110
2024-09-07   11:45:57     6     1   149.320   LOTEK    196   -110
2024-09-07   11:46:02     6     1   149.320   LOTEK    196   -112
2024-09-07   11:46:17     6     1   149.320   LOTEK    196   -112
2024-09-07   11:46:28     6     1   149.320   LOTEK    196   -113
2024-09-07   11:46:43     6     1   149.320   LOTEK    196   -112
2024-09-07   11:47:08     6     1   149.320   LOTEK    196   -112
2024-09-07   11:47:14     6     1   149.320   LOTEK    196   -112
2024-09-07   11:47:24     6     1   149.320   LOTEK    196   -112
2024-09-07   11:47:29     6     1   149.320   LOTEK    196   -113
2024-09-07   11:47:39     6     1   149.320   LOTEK    196   -111
2024-09-07   11:47:44     6     1   149.320   LOTEK    196   -113
2024-09-07   11:47:49     6     1   149.320   LOTEK    196   -110
2024-09-07   11:47:54     6     1   149.320   LOTEK    196   -113
2024-09-07   11:47:59     6     1   149.320   LOTEK    196   -111
2024-09-07   11:48:51     6     1   149.320   LOTEK    196   -114
2024-09-07   12:59:05     6     1   149.320   LOTEK    196   -113
2024-09-07   12:59:10     6     1   149.320   LOTEK    196   -114
2024-09-07   12:59:30     6     1   149.320   LOTEK    196   -111
2024-09-07   12:59:35     6     1   149.320   LOTEK    196   -114
2024-09-07   12:59:40     6     1   149.320   LOTEK    196   -112
2024-09-07   12:59:46     6     1   149.320   LOTEK    196   -113
2024-09-07   12:59:51     6     1   149.320   LOTEK    196   -114
2024-09-07   12:59:56     6     1   149.320   LOTEK    196   -112
2024-09-07   13:00:06     6     1   149.320   LOTEK    196   -110
2024-09-07   13:00:11     6     1   149.320   LOTEK    196   -111
2024-09-07   13:00:16     6     1   149.320   LOTEK    196   -110
2024-09-07   13:00:21     6     1   149.320   LOTEK    196   -114
2024-09-07   13:00:26     6     1   149.320   LOTEK    196   -112
2024-09-07   13:00:31     6     1   149.320   LOTEK    196   -113
2024-09-07   13:00:42     6     1   149.320   LOTEK    196   -110
2024-09-07   13:00:47     6     1   149.320   LOTEK    196   -111
2024-09-07   13:00:57     6     1   149.320   LOTEK    196   -109
2024-09-07   13:01:02     6     1   149.320   LOTEK    196   -114
2024-09-07   13:01:07     6     1   149.320   LOTEK    196   -114
2024-09-07   13:01:12     6     1   149.320   LOTEK    196   -114
2024-09-07   13:01:17     6     1   149.320   LOTEK    196   -113
2024-09-07   13:01:22     6     1   149.320   LOTEK    196   -113
2024-09-07   13:01:28     6     1   149.320   LOTEK    196   -109
2024-09-07   13:01:43     6     1   149.320   LOTEK    196   -106
2024-09-07   13:01:58     6     1   149.320   LOTEK    196   -110
2024-09-07   13:04:26     6     1   149.320   LOTEK    196   -111
2024-09-07   13:04:36     6     1   149.320   LOTEK    196   -110
2024-09-07   13:04:41     6     1   149.320   LOTEK    196   -110
2024-09-07   13:05:12     6     1   149.320   LOTEK    196   -114
2024-09-10   09:49:56     6     1   149.500   LOTEK    211   -109
2024-09-10   09:50:01     6     1   149.500   LOTEK    211   -107
2024-09-10   09:50:06     6     1   149.500   LOTEK    211   -109
2024-09-10   09:50:11     6     1   149.500   LOTEK    211   -106
2024-09-10   09:50:16     6     1   149.500   LOTEK    211   -105
2024-09-10   09:50:21     6     1   149.500   LOTEK    211   -107
2024-09-10   09:50:26     6     1   149.500   LOTEK    211   -105
2024-09-10   09:50:32     6     1   149.500   LOTEK    211   -103
2024-09-10   09:50:42     6     1   149.500   LOTEK    211   -101
2024-09-10   09:50:47     6     1   149.500   LOTEK    211   -110
2024-09-10   09:50:52     6     1   149.500   LOTEK    211   -102
2024-09-10   09:50:57     6     1   149.500   LOTEK    211   -107
2024-09-10   09:51:02     6     1   149.500   LOTEK    211   -103
2024-09-10   09:51:07     6     1   149.500   LOTEK    211   -107
2024-09-10   09:51:12     6     1   149.500   LOTEK    211   -109
2024-09-10   09:51:17     6     1   149.500   LOTEK    211   -109
2024-09-10   09:51:23     6     1   149.500   LOTEK    211   -110
2024-09-10   09:51:28     6     1   149.500   LOTEK    211   -111
2024-09-10   09:51:33     6     1   149.500   LOTEK    211   -109
2024-09-10   09:51:38     6     1   149.500   LOTEK    211   -109
2024-09-10   09:51:43     6     1   149.500   LOTEK    211   -111
2024-09-10   09:51:48     6     1   149.500   LOTEK    211   -113
2024-09-10   09:51:53     6     1   149.500   LOTEK    211   -111
2024-09-10   09:52:03     6     1   149.500   LOTEK    211   -108
2024-09-10   09:52:09     6     1   149.500   LOTEK    211   -101
2024-09-10   09:52:14     6     1   149.500   LOTEK    211   -101
2024-09-10   09:52:19     6     1   149.500   LOTEK    211   -102
2024-09-10   09:52:24     6     1   149.500   LOTEK    211   -102
2024-09-10   09:52:29     6     1   149.500   LOTEK    211   -102
2024-09-10   09:52:34     6     1   149.500   LOTEK    211   -102
2024-09-10   09:52:39     6     1   149.500   LOTEK    211   -100
2024-09-10   09:52:44     6     1   149.500   LOTEK    211   -102
2024-09-10   09:52:49     6     1   149.500   LOTEK    211   -102
2024-09-10   09:52:54     6     1   149.500   LOTEK    211   -102
2024-09-10   09:53:00     6     1   149.500   LOTEK    211   -102
2024-09-10   09:53:05     6     1   149.500   LOTEK    211   -102
2024-09-10   09:53:10     6     1   149.500   LOTEK    211   -102
2024-09-10   09:53:15     6     1   149.500   LOTEK    211   -102
2024-09-10   09:53:20     6     1   149.500   LOTEK    211   -101
2024-09-10   09:53:25     6     1   149.500   LOTEK    211    -99
2024-09-10   09:53:30     6     1   149.500   LOTEK    211   -103
2024-09-10   09:53:35     6     1   149.500   LOTEK    211   -103
2024-09-10   09:53:40     6     1   149.500   LOTEK    211   -103
2024-09-10   09:53:45     6     1   149.500   LOTEK    211   -104
2024-09-10   09:53:51     6     1   149.500   LOTEK    211   -102
